codigo,nombre,distrito,provincia,departamento,latitud,longitud,altitud_m,banda_altitud,banda_descripcion
3855,CALLQUI CHICO,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,-12.77539684,-75.00794483,3742.0,Banda 3,3600–4500 m s. n. m.
5410,SANTA ANA,HUIPOCA,PADRE ABAD,UCAYALI,-8.59231825,-75.39918114,216.0,Banda 1,0–2499 m s. n. m.
2803,NUEVO PACARAN,TAHUAMANU,TAHUAMANU,MADRE DE DIOS,-11.83918315,-69.11702507,246.0,Banda 1,0–2499 m s. n. m.
2702,EL PRADO,TAMBOPATA,TAMBOPATA,MADRE DE DIOS,-12.54284436,-69.19419523,202.0,Banda 1,0–2499 m s. n. m.
23484,Dental Socabaya,SOCABAYA,AREQUIPA,AREQUIPA,-16.4418538,-71.529367,2336.0,Banda 1,0–2499 m s. n. m.
24416,CONSULTORIO MEDICO SANITAS,AREQUIPA,AREQUIPA,AREQUIPA,-16.40205924,-71.53584068,2347.0,Banda 1,0–2499 m s. n. m.
24780,ROSASPAMPA,SANTO DOMINGO DE ACOBAMBA,HUANCAYO,JUNIN,-11.80203,-74.778511,3065.0,Banda 2,2500–3599 m s. n. m.
12630,CONSULTORIO DENTAL MEDIDENT,TAMBOPATA,TAMBOPATA,MADRE DE DIOS,-12.59397423,-69.1859484,204.0,Banda 1,0–2499 m s. n. m.
11133,MEDICA NEFROLOGICA SAC,TRUJILLO,TRUJILLO,LA LIBERTAD,-8.1031621,-79.0220996,47.0,Banda 1,0–2499 m s. n. m.
25240,CENTRO INTEGRAL DE DIAGNOSTICO Y TRATAMIENTO DE ENFERMEDADES RENALES E.I.R.L.,PIURA,PIURA,PIURA,-5.1978249,-80.6210976,34.0,Banda 1,0–2499 m s. n. m.
9453,CHINCHINGA,SAN PABLO DE PILLAO,HUANUCO,HUANUCO,-9.78909018,-76.03455501,2594.0,Banda 2,2500–3599 m s. n. m.
30428,CENTRO MEDICO VENTANILLA - SEDE CENTRAL,VENTANILLA,CALLAO,CALLAO,-11.8787652,-77.12724435,14.0,Banda 1,0–2499 m s. n. m.
24769,TAMBO DE MORA,TAMBO DE MORA,CHINCHA,ICA,-13.46052672,-76.17307209,24.0,Banda 1,0–2499 m s. n. m.
6663,PASHKUS,RIO SANTIAGO,CONDORCANQUI,AMAZONAS,-3.5785935,-78.10033359,392.0,Banda 1,0–2499 m s. n. m.
20933,CONSULTORIO DENTAL MILAGROS,EL AGUSTINO,LIMA,LIMA,-12.0514862,-76.9983298,198.0,Banda 1,0–2499 m s. n. m.
4998,EL CARDON,CUTERVO,CUTERVO,CAJAMARCA,-6.48133114,-78.80680491,2342.0,Banda 1,0–2499 m s. n. m.
24760,SPORTMEDIC CLINICA DE FISIOTERAPIA & REHABILITACION S.A.C,NUEVO CHIMBOTE,SANTA,ANCASH,-9.1052648,-78.445126,129.0,Banda 1,0–2499 m s. n. m.
24809,POLICLINICO AMERICANA MEDIC ABANCAY S.R.L.,ABANCAY,ABANCAY,APURIMAC,-13.6391954,-72.8929,2302.0,Banda 1,0–2499 m s. n. m.
4948,LEGIA CHICO,OMIA,RODRIGUEZ DE MENDOZA,AMAZONAS,-6.60066721,-77.33178353,1062.0,Banda 1,0–2499 m s. n. m.
29399,CONSULTORIO VITART DENT,ATE,LIMA,LIMA,-12.0054644,-76.8458874,485.0,Banda 1,0–2499 m s. n. m.
23438,LABORATORIO DE ANATOMÍA PATOLÓGICA MIRAFLORES,CALLAO,CALLAO,CALLAO,-12.05986974,-77.13981426,7.0,Banda 1,0–2499 m s. n. m.
2069,PUESTO DE SALUD PILARES,LANCONES,SULLANA,PIURA,-4.36025223,-80.43667181,258.0,Banda 1,0–2499 m s. n. m.
2512,CAICAY,CAICAY,PAUCARTAMBO,CUSCO,-13.59712482,-71.69755789,3106.0,Banda 2,2500–3599 m s. n. m.
5193,EL PARCO,EL PARCO,BAGUA,AMAZONAS,-5.62495543,-78.47681192,593.0,Banda 1,0–2499 m s. n. m.
1699,PUESTO DE SALUD SANTA ROSA,SANTA ROSA,PALLASCA,ANCASH,-8.52645658,-78.0689071,2370.0,Banda 1,0–2499 m s. n. m.
24946,MUNICIPAL CUSCO,CUSCO,CUSCO,CUSCO,-13.53195,-71.9674626,3336.0,Banda 2,2500–3599 m s. n. m.
7377,TUTINO,EL CENEPA,CONDORCANQUI,AMAZONAS,-4.2273652,-78.3842227,984.0,Banda 1,0–2499 m s. n. m.
4324,CERROPON,CHICLAYO,CHICLAYO,LAMBAYEQUE,-6.78008667,-79.86825167,30.0,Banda 1,0–2499 m s. n. m.
29318,AMBULANCIA  DR CHONG,PARIÑAS,TALARA,PIURA,-4.581152,-81.2628961,71.0,Banda 1,0–2499 m s. n. m.
30542,LABORATORIO CLINICO DANIEL ALCIDES CARRION,YURIMAGUAS,ALTO AMAZONAS,LORETO,-5.9007717,-76.1129048,146.0,Banda 1,0–2499 m s. n. m.
24792,LABORATORIOS LABMEDIC,LOS OLIVOS,LIMA,LIMA,-11.95937519,-77.07308318,81.0,Banda 1,0–2499 m s. n. m.
24902,CENTRO MEDICO JCS,SAYAN,HUAURA,LIMA,-11.13342089,-77.19224986,668.0,Banda 1,0–2499 m s. n. m.
9850,CLÍNICA VESALIO,SAN BORJA,LIMA,LIMA,-12.10637845,-77.0072239,134.0,Banda 1,0–2499 m s. n. m.
3881,SANTA ROSA DE PACHACCLLA,YAULI,HUANCAVELICA,HUANCAVELICA,-12.86758138,-74.83510137,4346.0,Banda 3,3600–4500 m s. n. m.
30091,VILLADENT KIDS,CARABAYLLO,LIMA,LIMA,-11.88202062,-77.03336611,197.0,Banda 1,0–2499 m s. n. m.
9503,PUESTO DE SALUD DE VILLA MANTARO,ROSARIO,ACOBAMBA,HUANCAVELICA,-12.74668918,-74.56410355,3678.0,Banda 3,3600–4500 m s. n. m.
3921,PUESTO DE SALUD DE VILLA RICA,ACOBAMBA,ACOBAMBA,HUANCAVELICA,-12.80294683,-74.53536716,3379.0,Banda 2,2500–3599 m s. n. m.
183,PUESTO DE SALUD I-1 HUAÑUNA,SARAYACU,UCAYALI,LORETO,-5.94174287,-74.71092039,113.0,Banda 1,0–2499 m s. n. m.
23785,CONSULTORIOS MEDICOS VISTA,JESUS MARIA,LIMA,LIMA,-12.0781861,-77.04641167,109.0,Banda 1,0–2499 m s. n. m.
322,LIBERTAD TOTERANI,PERENE,CHANCHAMAYO,JUNIN,-10.90645333,-75.10626167,1075.0,Banda 1,0–2499 m s. n. m.
1249,CENTRO DE SALUD SEMI RURAL PACHACUTEC,CERRO COLORADO,AREQUIPA,AREQUIPA,-16.39405746,-71.57307258,2338.0,Banda 1,0–2499 m s. n. m.
24409,CENTRO DE SALUD MENTAL COMUNITARIO LA REAL C.C.U.,APLAO,CASTILLA,AREQUIPA,-16.1229401,-72.4916731,580.0,Banda 1,0–2499 m s. n. m.
29615,VIRGEN INMACULADA CUSCO,WANCHAQ,CUSCO,CUSCO,-13.52431439,-71.95553213,3335.0,Banda 2,2500–3599 m s. n. m.
29958,ENFERMERIA UNION MANTARO BCT N° 42,CANAYRE,HUANTA,AYACUCHO,-12.28665908,-74.09031893,582.0,Banda 1,0–2499 m s. n. m.
24851,CENTRO MEDICO MEDI SALUD,LOS OLIVOS,LIMA,LIMA,-11.9744362,-77.0607211,71.0,Banda 1,0–2499 m s. n. m.
1701,PUESTO DE SALUD HUALALAY,TAUCA,PALLASCA,ANCASH,-8.42147593,-78.02648984,2597.0,Banda 2,2500–3599 m s. n. m.
23752,OISO,SURQUILLO,LIMA,LIMA,-12.11346038,-77.00568772,127.0,Banda 1,0–2499 m s. n. m.
24040,MULTILAB,SANTIAGO DE SURCO,LIMA,LIMA,-12.1250796,-76.9994322,116.0,Banda 1,0–2499 m s. n. m.
30314,SONRISA IDEAL - 2,EL AGUSTINO,LIMA,LIMA,-12.04100437,-77.00062103,209.0,Banda 1,0–2499 m s. n. m.
30420,CONSULTORIO ODONTOLOGICO RO-DENT,VILLA EL SALVADOR,LIMA,LIMA,-12.222707,-76.946312,100.0,Banda 1,0–2499 m s. n. m.
2303,SANTA ROSA,SAN SEBASTIAN,CUSCO,CUSCO,-13.53262938,-71.92064081,3270.0,Banda 2,2500–3599 m s. n. m.
1196,LLICLLAO,YANAHUANCA,DANIEL ALCIDES CARRION,PASCO,-10.55208036,-76.59677498,4053.0,Banda 3,3600–4500 m s. n. m.
1019,JUNIPALCA,SAN FCO DE ASIS DE YARUSYACAN,PASCO,PASCO,-10.47456483,-76.21621315,3442.0,Banda 2,2500–3599 m s. n. m.
511,SAN JUAN DE MANTARO,VIZCATAN DEL ENE,SATIPO,JUNIN,-12.26055527,-74.05208252,503.0,Banda 1,0–2499 m s. n. m.
21015,C.M.E. VILLA DE ARNEDO S.A.C.,CHANCAY,HUARAL,LIMA,-11.5630874,-77.27176822,41.0,Banda 1,0–2499 m s. n. m.
25140,CONSULTORIO PSICOLOGICO INFANTIL DESCUBRIENDO,LOS OLIVOS,LIMA,LIMA,-11.9757183,-77.0724626,65.0,Banda 1,0–2499 m s. n. m.
25148,INPPARES Comas,COMAS,LIMA,LIMA,-11.958359,-77.0530529,102.0,Banda 1,0–2499 m s. n. m.
25147,DENTAL BARRUETO,LOS OLIVOS,LIMA,LIMA,-11.9909668,-77.0646006,63.0,Banda 1,0–2499 m s. n. m.
25209,ABDENT,PUENTE PIEDRA,LIMA,LIMA,-11.873572,-77.07020211,172.0,Banda 1,0–2499 m s. n. m.
29506,CENTRO MEDICO CICSA,FERREÑAFE,FERREÑAFE,LAMBAYEQUE,-6.6395862,-79.7997615,36.0,Banda 1,0–2499 m s. n. m.
24317,LABORATORIO CLÍNICO MI DANNY,JAEN,JAEN,CAJAMARCA,-5.70713259,-78.8056884,719.0,Banda 1,0–2499 m s. n. m.
24041,CLÍNICA ESPECIALIZADA EMANUEL,SAN JUAN BAUTISTA,MAYNAS,LORETO,-3.77424378,-73.28941956,91.0,Banda 1,0–2499 m s. n. m.
29596,CENTRO MEDICO OCUPACIONAL VICTAL,PARIÑAS,TALARA,PIURA,-4.581152,-81.2628961,71.0,Banda 1,0–2499 m s. n. m.
5336,OYON,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LA LIBERTAD,-8.379065,-78.40558,2738.0,Banda 2,2500–3599 m s. n. m.
23767,CENTRO DE ANALISIS CLINICOS Y MICROBIOLOGICOS SAN GABRIEL E.I.R.L.,SULLANA,SULLANA,PIURA,-4.8967029,-80.6950614,75.0,Banda 1,0–2499 m s. n. m.
29777,CENTRO TERAPEUTICO ESPECIALIZADO BIENESTAR,LOS OLIVOS,LIMA,LIMA,-11.9484055,-77.0769932,84.0,Banda 1,0–2499 m s. n. m.
1063,SOCORRO,NINACACA,PASCO,PASCO,-10.6853055,-75.9180433,4094.0,Banda 3,3600–4500 m s. n. m.
23710,CENTRO MEDICO EPSIMEDIC,LINCE,LIMA,LIMA,-12.0899054,-77.0386737,107.0,Banda 1,0–2499 m s. n. m.
5473,PUTAYA,MASISEA,CORONEL PORTILLO,UCAYALI,-8.97801669,-73.18353104,211.0,Banda 1,0–2499 m s. n. m.
5705,ANTA,PARAMONGA,BARRANCA,LIMA,-10.39651167,-77.69636333,353.0,Banda 1,0–2499 m s. n. m.
1712,PUESTO DE SALUD LOS CHIMUS,SAMANCO,SANTA,ANCASH,-9.31965602,-78.47588709,7.0,Banda 1,0–2499 m s. n. m.
29640,BIOTESX,CHORRILLOS,LIMA,LIMA,-12.1870739,-77.0101719,33.0,Banda 1,0–2499 m s. n. m.
1779,PUESTO DE SALUD CAJAS,PAROBAMBA,POMABAMBA,ANCASH,-8.62334745,-77.48189525,2872.0,Banda 2,2500–3599 m s. n. m.
1812,PUESTO DE SALUD UMBE,SICSIBAMBA,SIHUAS,ANCASH,-8.62348453,-77.53485867,3144.0,Banda 2,2500–3599 m s. n. m.
2355,LA QUEBRADA,YANATILE,CALCA,CUSCO,-12.6845797,-72.27705896,1123.0,Banda 1,0–2499 m s. n. m.
1722,PUESTO DE SALUD CASA BLANCA,CASMA,CASMA,ANCASH,-9.51444906,-78.12017926,316.0,Banda 1,0–2499 m s. n. m.
6285,PUESTO DE SALUD LA UNION,NUEVA CAJAMARCA,RIOJA,SAN MARTIN,-5.90572083,-77.32372229,856.0,Banda 1,0–2499 m s. n. m.
24331,Odontoplanet consultorio odontológico,SAN BORJA,LIMA,LIMA,-12.1104994,-76.9868796,148.0,Banda 1,0–2499 m s. n. m.
24384,Consultorio dental Dento +,MAGDALENA DEL MAR,LIMA,LIMA,-12.0904353,-77.069999,68.0,Banda 1,0–2499 m s. n. m.
17162,CONSULTORIO MEDICO EL BUEN SAMARITANO,PACHACAMAC,LIMA,LIMA,-12.15068136,-76.87336899,224.0,Banda 1,0–2499 m s. n. m.
24938,SAN PABLO,HUABAL,JAEN,CAJAMARCA,-5.57688702,-78.89221677,1635.0,Banda 1,0–2499 m s. n. m.
11098,CENTRO MEDICO CORPAC S.A.,SAN ISIDRO,LIMA,LIMA,-12.09781567,-77.02419051,129.0,Banda 1,0–2499 m s. n. m.
25120,METRO HOLDING SALUD,RIMAC,LIMA,LIMA,-12.0309838,-77.0418112,128.0,Banda 1,0–2499 m s. n. m.
24144,SYSLAB SAC,JESUS MARIA,LIMA,LIMA,-12.079737,-77.0523213,102.0,Banda 1,0–2499 m s. n. m.
947,RIO AZUL,HERMILIO VALDIZAN,LEONCIO PRADO,HUANUCO,-9.18104369,-75.7962331,1590.0,Banda 1,0–2499 m s. n. m.
3002,SANTIAGO MUCHO CHAMBILLA,JULI,CHUCUITO,PUNO,-16.16174485,-69.53953046,3825.0,Banda 3,3600–4500 m s. n. m.
29789,Family med,MAGDALENA DEL MAR,LIMA,LIMA,-12.09076492,-77.07539422,61.0,Banda 1,0–2499 m s. n. m.
23788,SERVIMEDIC S.P.S,LIMA,LIMA,LIMA,-12.0896007,-77.0383385,107.0,Banda 1,0–2499 m s. n. m.
29929,TORRE DE CONSULTORIOS EXTERNOS CLINICA DIVINO NIÑO JESÚS,SAN JUAN DE MIRAFLORES,LIMA,LIMA,-12.1484599,-76.9769495,112.0,Banda 1,0–2499 m s. n. m.
29863,MEDICASOS,BARRANCO,LIMA,LIMA,-12.13741835,-77.02233887,81.0,Banda 1,0–2499 m s. n. m.
5532,SAN BERNARDO,PURUS,PURUS,UCAYALI,-9.58475283,-70.61951749,217.0,Banda 1,0–2499 m s. n. m.
7266,PUESTO DE SALUD NICOLAS DE GARATEA,NUEVO CHIMBOTE,SANTA,ANCASH,-9.11697211,-78.5049083,64.0,Banda 1,0–2499 m s. n. m.
572,LLACSACACA,PALCA,TARMA,JUNIN,-11.34790133,-75.58718157,2800.0,Banda 2,2500–3599 m s. n. m.
30123,TU DOCTOR,ATE,LIMA,LIMA,-12.0751074,-76.9882535,198.0,Banda 1,0–2499 m s. n. m.
802,JESUS,JESUS,LAURICOCHA,HUANUCO,-10.07761833,-76.63043667,3479.0,Banda 2,2500–3599 m s. n. m.
28376,LABORATORIO LLONTOP SRL,CHICLAYO,CHICLAYO,LAMBAYEQUE,-6.7797791,-79.842313,29.0,Banda 1,0–2499 m s. n. m.
23482,POLICLÍNICO SOCIAL ALEMÁN ESPÍRITU SANTO JOSEF SCHMIDPETER,ALTO SELVA ALEGRE,AREQUIPA,AREQUIPA,-16.3853535,-71.5209256,2458.0,Banda 1,0–2499 m s. n. m.
18595,CONSULTORIO ODONTOLÓGICO  DRA SILVIA LOPEZ VELASQUEZ,MOYOBAMBA,MOYOBAMBA,SAN MARTIN,-6.0300446,-76.9741302,876.0,Banda 1,0–2499 m s. n. m.
2669,TAMBURQUI,CIRCA,ABANCAY,APURIMAC,-13.97211333,-72.88623167,3006.0,Banda 2,2500–3599 m s. n. m.
24461,CIRMAX,MIRAFLORES,LIMA,LIMA,-12.046374,-77.0427934,138.0,Banda 1,0–2499 m s. n. m.
24710,CONSULTORIO DENTAL ROBLES,VILLA EL SALVADOR,LIMA,LIMA,-12.21150498,-76.93467624,189.0,Banda 1,0–2499 m s. n. m.
20154,NATIVIDAD,HUAMACHUCO,SANCHEZ CARRION,LA LIBERTAD,-7.8175941,-78.0496538,3190.0,Banda 2,2500–3599 m s. n. m.
2036,PUESTO DE SALUD MONTERON,MARCAVELICA,SULLANA,PIURA,-4.87565822,-80.79908491,38.0,Banda 1,0–2499 m s. n. m.
23963,MAX SALUD PARA TU SALUD SCRL,ESPINAR,ESPINAR,CUSCO,-14.7895845,-71.412125,3913.0,Banda 3,3600–4500 m s. n. m.
427,LLOCLLAPAMPA,LLOCLLAPAMPA,JAUJA,JUNIN,-11.81648113,-75.61966996,3461.0,Banda 2,2500–3599 m s. n. m.
29965,ROE LABORATORIO,BELLAVISTA,CALLAO,CALLAO,-12.0615542,-77.1238407,20.0,Banda 1,0–2499 m s. n. m.
3375,SENOR DE LUREN,ICA,ICA,ICA,-14.046425,-75.74470833,416.0,Banda 1,0–2499 m s. n. m.
24074,CDRAV.EIRL,SAN ISIDRO,LIMA,LIMA,-12.0919655,-77.0090392,148.0,Banda 1,0–2499 m s. n. m.
2056,PUESTO DE SALUD PUENTE DE LOS SERRANOS,QUERECOTILLO,SULLANA,PIURA,-4.78529439,-80.61004312,77.0,Banda 1,0–2499 m s. n. m.
24231,DE LA SANTE,LA MOLINA,LIMA,LIMA,-12.0703969,-76.9418085,255.0,Banda 1,0–2499 m s. n. m.
622,HUAYUCACHI,HUAYUCACHI,HUANCAYO,JUNIN,-12.14005209,-75.22432523,3200.0,Banda 2,2500–3599 m s. n. m.
613,CARHUAPACCHA,CHUPURO,HUANCAYO,JUNIN,-12.18202783,-75.24111787,3205.0,Banda 2,2500–3599 m s. n. m.
1062,NUEVA AURORA,TICLACAYAN,PASCO,PASCO,-10.71569734,-76.08336726,4250.0,Banda 3,3600–4500 m s. n. m.
5172,WAWAIN,EL CENEPA,CONDORCANQUI,AMAZONAS,-4.63516546,-78.15071298,227.0,Banda 1,0–2499 m s. n. m.
24142,CENTRO DOCENTE DE REHABILITACIÓN CAYETANO,SAN MARTIN DE PORRES,LIMA,LIMA,-12.02433635,-77.05642553,106.0,Banda 1,0–2499 m s. n. m.
23855,CONSULTORIO MEDICO  PEDIATRICO,SANTIAGO DE SURCO,LIMA,LIMA,-12.0832814,-76.9683819,215.0,Banda 1,0–2499 m s. n. m.
1923,PUESTO DE SALUD HUIRIQUINGUE,AYABACA,AYABACA,PIURA,-4.50017646,-79.6689438,2277.0,Banda 1,0–2499 m s. n. m.
23510,SYNLAB,AREQUIPA,AREQUIPA,AREQUIPA,-16.401311,-71.5501399,2320.0,Banda 1,0–2499 m s. n. m.
5859,SANTA EULALIA,SANTA EULALIA,HUAROCHIRI,LIMA,-11.90129905,-76.66393796,1027.0,Banda 1,0–2499 m s. n. m.
5488,CURIACA DEL CACO,IPARIA,CORONEL PORTILLO,UCAYALI,-9.38060215,-74.21484671,163.0,Banda 1,0–2499 m s. n. m.
5096,JOSE OLAYA,CAJARURO,UTCUBAMBA,AMAZONAS,-5.72937668,-78.30585559,970.0,Banda 1,0–2499 m s. n. m.
5130,COLLICATE,BAGUA GRANDE,UTCUBAMBA,AMAZONAS,-5.83146905,-78.44301809,1283.0,Banda 1,0–2499 m s. n. m.
24286,CUSCO IMPERIAL,WANCHAQ,CUSCO,CUSCO,-13.52307782,-71.96316145,3357.0,Banda 2,2500–3599 m s. n. m.
3090,SICTA,VILQUE CHICO,HUANCANE,PUNO,-15.23644667,-69.64348333,3865.0,Banda 3,3600–4500 m s. n. m.
3111,TILALI,TILALI,MOHO,PUNO,-15.51457667,-69.34608667,3837.0,Banda 3,3600–4500 m s. n. m.
3106,SUCUNI JAPISI,CONIMA,MOHO,PUNO,-15.47313,-69.38808,3821.0,Banda 3,3600–4500 m s. n. m.
4548,MEMBRILLAR,CONTUMAZA,CONTUMAZA,CAJAMARCA,-7.40519659,-78.84744125,1714.0,Banda 1,0–2499 m s. n. m.
4288,LA COIPA,LA COIPA,SAN IGNACIO,CAJAMARCA,-5.39327083,-78.90515243,1477.0,Banda 1,0–2499 m s. n. m.
6035,LA HUERTA,QUILMANA,CAÑETE,LIMA,-12.96638975,-76.33747523,172.0,Banda 1,0–2499 m s. n. m.
24212,CENTRO MEDICO BIOMEDIC,PARIÑAS,TALARA,PIURA,-4.5804017,-81.2685594,14.0,Banda 1,0–2499 m s. n. m.
1405,CHACHAS,CHACHAS,CASTILLA,AREQUIPA,-15.50025732,-72.26979705,3061.0,Banda 2,2500–3599 m s. n. m.
843,VISTA ALEGRE,RIPAN,DOS DE MAYO,HUANUCO,-9.81457167,-76.84041333,3865.0,Banda 3,3600–4500 m s. n. m.
30298,DENTAL QHALI KAY,CHACHAPOYAS,CHACHAPOYAS,AMAZONAS,-6.23066931,-77.8776928,2391.0,Banda 1,0–2499 m s. n. m.
3384,PAMPA DE VILLACURI,SALAS,ICA,ICA,-13.91049541,-75.95283072,327.0,Banda 1,0–2499 m s. n. m.
1751,PUESTO DE SALUD HUAMBA,HUARMEY,HUARMEY,ANCASH,-9.96520013,-77.85691182,523.0,Banda 1,0–2499 m s. n. m.
1716,CENTRO DE SALUD MORO,MORO,SANTA,ANCASH,-9.13980296,-78.18465623,477.0,Banda 1,0–2499 m s. n. m.
2468,SAN MARTIN,QUELLOUNO,LA CONVENCION,CUSCO,-12.43388983,-72.40612497,880.0,Banda 1,0–2499 m s. n. m.
1088,SOGORMO,OXAPAMPA,OXAPAMPA,PASCO,-10.8177842,-75.32424614,876.0,Banda 1,0–2499 m s. n. m.
23713,DERMA LINE S.A.C.,SAN BORJA,LIMA,LIMA,-12.09970508,-76.99668086,158.0,Banda 1,0–2499 m s. n. m.
6723,TUMAN,TUMAN,CHICLAYO,LAMBAYEQUE,-6.743475,-79.70400167,59.0,Banda 1,0–2499 m s. n. m.
4381,MARAVILLAS,MOCHUMI,LAMBAYEQUE,LAMBAYEQUE,-6.53727474,-79.89565525,37.0,Banda 1,0–2499 m s. n. m.
23798,CENTRO MEDICO ESPECIALIZADO SALUD Y SEGURIDAD S.R.L.,AREQUIPA,AREQUIPA,AREQUIPA,-16.4090474,-71.537451,2323.0,Banda 1,0–2499 m s. n. m.
25276,"BATALLÓN DE SELVA ""SOLDADO REYNALDO BARTRA DIAZ "" N° 525- NUEVA JERUSALEN DEL ERENE",YAVARI,MARISCAL RAMON CASTILLA,LORETO,-3.7413396,-73.248103,92.0,Banda 1,0–2499 m s. n. m.
3565,PUESTO DE SALUD CHIARA,CHIARA,HUAMANGA,AYACUCHO,-13.27136971,-74.20468945,3504.0,Banda 2,2500–3599 m s. n. m.
25339,POLICLINICO NORTHSALUD,COMAS,LIMA,LIMA,-11.9594558,-77.053722,102.0,Banda 1,0–2499 m s. n. m.
25331,SISTEMA METROPOLITANO DE LA SOLIDARIDAD / TRASLADO DE PACIENTES,RIMAC,LIMA,LIMA,-12.01725205,-77.02955803,152.0,Banda 1,0–2499 m s. n. m.
25379,EL GALENO DE ICA EIRL,RUPA-RUPA,LEONCIO PRADO,HUANUCO,-9.2957636,-75.997859,649.0,Banda 1,0–2499 m s. n. m.
1677,PUESTO DE SALUD PUERTO SANTA,SANTA,SANTA,ANCASH,-8.99045478,-78.64751719,9.0,Banda 1,0–2499 m s. n. m.
1660,CENTRO DE SALUD LA UNIÓN,CHIMBOTE,SANTA,ANCASH,-9.05013822,-78.5744781,26.0,Banda 1,0–2499 m s. n. m.
24162,PERIO IMPLANT,MIRAFLORES,LIMA,LIMA,-12.121386,-77.0307864,88.0,Banda 1,0–2499 m s. n. m.
30473,HOGAR PROTEGIDO DE PUNCHANA,PUNCHANA,MAYNAS,LORETO,-3.728669,-73.253527,99.0,Banda 1,0–2499 m s. n. m.
1467,PUESTO DE SALUD CHARCANA,CHARCANA,LA UNION,AREQUIPA,-15.24121572,-73.07137673,3424.0,Banda 2,2500–3599 m s. n. m.
2737,SANTA ROSA,INAMBARI,TAMBOPATA,MADRE DE DIOS,-12.925805,-70.30156407,313.0,Banda 1,0–2499 m s. n. m.
6046,COLONIA PAMPAS,COLONIA,YAUYOS,LIMA,-12.63202237,-75.8907224,3371.0,Banda 2,2500–3599 m s. n. m.
5482,NUEVO HORIZONTE,MASISEA,CORONEL PORTILLO,UCAYALI,-9.0494992,-73.7872819,178.0,Banda 1,0–2499 m s. n. m.
1490,CENTRO DE SALUD CHASQUITAMBO,COLQUIOC,BOLOGNESI,ANCASH,-10.31299667,-77.61470167,756.0,Banda 1,0–2499 m s. n. m.
29778,CENTRO NEFROLOGICO FIORI S.A.C,SAN MARTIN DE PORRES,LIMA,LIMA,-12.0094996,-77.0546183,91.0,Banda 1,0–2499 m s. n. m.
1601,PUESTO DE SALUD QUITARACZA,YURACMARCA,HUAYLAS,ANCASH,-8.7753741,-77.74413013,3262.0,Banda 2,2500–3599 m s. n. m.
29957,MEDICO EN ACCION,SAN JUAN DE LURIGANCHO,LIMA,LIMA,-12.0237598,-76.9865876,232.0,Banda 1,0–2499 m s. n. m.
29608,CONSULTORIO OBSTETRICO MADRE FELIZ,PARIÑAS,TALARA,PIURA,-4.59309739,-81.25899211,87.0,Banda 1,0–2499 m s. n. m.
2299,POROY,POROY,CUSCO,CUSCO,-13.49503675,-72.0424676,3487.0,Banda 2,2500–3599 m s. n. m.
5747,CENTRO DE SALUD VALDIVIEZO,SAN MARTIN DE PORRES,LIMA,LIMA,-12.0233352,-77.0660911,101.0,Banda 1,0–2499 m s. n. m.
5933,ALFA Y OMEGA,ATE,LIMA,LIMA,-12.014028,-76.8537496,477.0,Banda 1,0–2499 m s. n. m.
5754,CENTRO DE SALUD COLLIQUE III ZONA,COMAS,LIMA,LIMA,-11.9147365,-77.026223,236.0,Banda 1,0–2499 m s. n. m.
5943,ALTO HUAMPANI,LURIGANCHO,LIMA,LIMA,-11.970689,-76.76848,744.0,Banda 1,0–2499 m s. n. m.
5980,COLCA,CIENEGUILLA,LIMA,LIMA,-12.10193731,-76.80206875,322.0,Banda 1,0–2499 m s. n. m.
1664,PUESTO DE SALUD LA ESPERANZA,CHIMBOTE,SANTA,ANCASH,-9.05675866,-78.58186197,45.0,Banda 1,0–2499 m s. n. m.
24065,PUESTO DE SALUD CIENEGUILLO SUR ALTO,SULLANA,SULLANA,PIURA,-4.903638,-80.6864323,63.0,Banda 1,0–2499 m s. n. m.
7040,VIRGEN DE ASUNTA,CHACHAPOYAS,CHACHAPOYAS,AMAZONAS,-6.23676333,-77.86676,2349.0,Banda 1,0–2499 m s. n. m.
4924,SAN JERONIMO,JAZAN,BONGARA,AMAZONAS,-5.99341969,-77.99822807,2162.0,Banda 1,0–2499 m s. n. m.
16640,CENTRO INTERNACIONAL  DE ESPECIALIDADES MEDICAS Y FERTILIDAD MUJERCITAS,SULLANA,SULLANA,PIURA,-4.903638,-80.6864323,63.0,Banda 1,0–2499 m s. n. m.
5252,HUANCAQUITO ALTO,VIRU,VIRU,LA LIBERTAD,-8.44758178,-78.8181228,31.0,Banda 1,0–2499 m s. n. m.
7024,SAN MARTIN DE PORRES,JAEN,JAEN,CAJAMARCA,-5.81398556,-78.82154454,1268.0,Banda 1,0–2499 m s. n. m.
4237,CHUNCHUQUILLO,COLASAY,JAEN,CAJAMARCA,-5.8534206,-79.0010664,1007.0,Banda 1,0–2499 m s. n. m.
29804,CLINICA RESOTEM PERU SAC,MIRAFLORES,LIMA,LIMA,-12.1068063,-77.0299869,103.0,Banda 1,0–2499 m s. n. m.
6883,ROSARIO DE SORAPA,JULI,CHUCUITO,PUNO,-16.36891843,-69.64715815,3929.0,Banda 3,3600–4500 m s. n. m.
23733,CLÍNICA YANTALÓ,YANTALO,MOYOBAMBA,SAN MARTIN,-5.9716226,-77.0322745,840.0,Banda 1,0–2499 m s. n. m.
